Node1,Node2,Force,pair_type
group_4180,group_11096,-0.49980720406,gene-gene-assoc
group_4180,group_10030,-0.49980720406,gene-gene-assoc
group_4180,group_9491,-0.49980720406,gene-gene-assoc
group_4180,group_9181,-0.49980720406,gene-gene-assoc
group_4180,group_8803,-0.49963324543,gene-gene-assoc
group_4180,group_8779,-0.49980720406,gene-gene-assoc
group_4180,group_8778,-0.49980720406,gene-gene-assoc
group_4180,group_8777,-0.49980720406,gene-gene-assoc
group_4180,group_8758,-0.49980720406,gene-gene-assoc
group_4180,group_8227,-0.49980720406,gene-gene-assoc
group_4180,group_7862,-0.49980720406,gene-gene-assoc
group_4180,group_7299,-0.49980720406,gene-gene-assoc
group_4180,group_6801,-0.49980720406,gene-gene-assoc
group_4180,group_6338,-0.49980720406,gene-gene-assoc
group_4180,group_4827,-0.49980720406,gene-gene-assoc
group_4180,group_2672,-0.4994837068,gene-gene-assoc
group_4180,group_2198,-0.49980720406,gene-gene-assoc
group_4180,group_968,-0.4994837068,gene-gene-assoc
group_4180,group_13696,-0.49980720406,gene-gene-assoc
group_4180,group_13551,-0.49980720406,gene-gene-assoc
group_4180,group_13549,-0.49980720406,gene-gene-assoc
group_4180,group_13529,-0.49980720406,gene-gene-assoc
group_4180,group_13528,-0.49980720406,gene-gene-assoc
group_4180,group_12499,-0.49980720406,gene-gene-assoc
group_4180,group_12498,-0.49980720406,gene-gene-assoc
group_4180,group_12064,-0.4994837068,gene-gene-assoc
group_4180,group_9019,-0.49980720406,gene-gene-assoc
group_4180,group_9018,-0.49980720406,gene-gene-assoc
group_4180,group_9017,-0.49980720406,gene-gene-assoc
group_4180,group_9015,-0.49980720406,gene-gene-assoc
group_4180,group_9012,-0.49980720406,gene-gene-assoc
group_4180,group_8782,-0.49980720406,gene-gene-assoc
group_4180,group_8781,-0.49980720406,gene-gene-assoc
group_4180,group_8776,-0.49980720406,gene-gene-assoc
group_4180,group_8770,-0.49980720406,gene-gene-assoc
group_4180,group_8768,-0.49980720406,gene-gene-assoc
group_4180,group_8767,-0.49980720406,gene-gene-assoc
group_4180,group_8766,-0.49980720406,gene-gene-assoc
group_4180,group_8764,-0.49980720406,gene-gene-assoc
group_4180,group_8762,-0.49980720406,gene-gene-assoc
group_4180,group_6131,-0.49980720406,gene-gene-assoc
group_2974,group_8243,-0.462862015,gene-gene-assoc
group_2974,norW,-0.462862015,gene-gene-assoc
group_2974,group_15755,-0.4959417204,gene-gene-assoc
group_2974,group_16933,-0.462862015,gene-gene-assoc
group_2974,group_7393,-0.462862015,gene-gene-assoc
group_2974,group_11899,-0.462862015,gene-gene-assoc
group_2974,group_9898,-0.481589217,gene-gene-assoc
group_2974,group_8806,-0.481589217,gene-gene-assoc
group_2974,group_7346,-0.481589217,gene-gene-assoc
group_2974,group_6410,-0.481589217,gene-gene-assoc
group_2974,group_4959,-0.481589217,gene-gene-assoc
group_2974,group_2418,-0.481589217,gene-gene-assoc
group_2974,group_12004,-0.481589217,gene-gene-assoc
group_2974,group_4664,-0.481589217,gene-gene-assoc
group_2974,group_9566,-0.462862015,gene-gene-assoc
group_2974,group_10495,-0.462862015,gene-gene-assoc
group_2974,group_17215,-0.49987306465,gene-gene-assoc
group_2678,group_16652,-0.49963324543,gene-gene-assoc
group_816,group_7087,-0.462862015,gene-gene-assoc
group_816,group_7086,-0.462862015,gene-gene-assoc
group_816,fecB,-0.462862015,gene-gene-assoc
group_816,fecD,-0.462862015,gene-gene-assoc
group_816,group_4247,-0.462862015,gene-gene-assoc
group_816,group_7737,-0.462862015,gene-gene-assoc
group_816,group_6189,-0.462862015,gene-gene-assoc
group_816,group_9893,-0.462862015,gene-gene-assoc
group_816,group_9760,-0.462862015,gene-gene-assoc
group_816,group_9901,-0.462862015,gene-gene-assoc
group_816,group_4558,-0.462862015,gene-gene-assoc
group_816,group_11991,-0.491180628,gene-gene-assoc
group_816,group_12004,-0.497756516,gene-gene-assoc
group_816,group_10746,-0.462862015,gene-gene-assoc
group_816,group_10665,-0.462862015,gene-gene-assoc
group_816,traD,-0.497756516,gene-gene-assoc
group_816,group_10756,-0.49980720406,gene-gene-assoc
group_816,trbC,-0.49980720406,gene-gene-assoc
group_816,group_8996,-0.49980720406,gene-gene-assoc
group_816,traA,-0.49980720406,gene-gene-assoc
group_816,traK,-0.49980720406,gene-gene-assoc
group_816,group_8580,-0.49980720406,gene-gene-assoc
group_816,group_12144,-0.49980720406,gene-gene-assoc
group_816,traN,-0.49980720406,gene-gene-assoc
group_816,group_9958,-0.49980720406,gene-gene-assoc
group_816,traL,-0.49980720406,gene-gene-assoc
group_816,traE,-0.49980720406,gene-gene-assoc
group_816,traV,-0.49980720406,gene-gene-assoc
group_816,group_10615,-0.49980720406,gene-gene-assoc
group_816,group_8819,-0.49980720406,gene-gene-assoc
group_816,traW,-0.49980720406,gene-gene-assoc
group_816,traC,-0.49980720406,gene-gene-assoc
group_816,group_12108,-0.4990161844,gene-gene-assoc
group_816,group_12393,-0.4990161844,gene-gene-assoc
group_816,group_12801,-0.49980720406,gene-gene-assoc
group_816,group_11367,-0.4994837068,gene-gene-assoc
group_816,group_12802,-0.49980720406,gene-gene-assoc
group_816,group_13759,-0.4994837068,gene-gene-assoc
group_816,group_12807,-0.49980720406,gene-gene-assoc
group_816,group_12806,-0.49980720406,gene-gene-assoc
group_816,group_10923,-0.4994837068,gene-gene-assoc
group_816,group_10866,-0.4994837068,gene-gene-assoc
group_816,trbB,-0.49980720406,gene-gene-assoc
group_816,group_8820,-0.4994837068,gene-gene-assoc
group_816,group_12092,-0.4994837068,gene-gene-assoc
group_816,group_15793,-0.49980720406,gene-gene-assoc
group_816,group_14695,-0.4994837068,gene-gene-assoc
group_816,group_13231,-0.49980720406,gene-gene-assoc
group_816,group_12797,-0.49980720406,gene-gene-assoc
group_816,group_12792,-0.49980720406,gene-gene-assoc
group_816,group_11970,-0.4994837068,gene-gene-assoc
group_816,group_11147,-0.4994837068,gene-gene-assoc
group_816,group_11145,-0.4994837068,gene-gene-assoc
group_816,group_11096,-0.49980720406,gene-gene-assoc
group_816,group_10030,-0.49980720406,gene-gene-assoc
group_816,group_9491,-0.49980720406,gene-gene-assoc
group_816,group_9181,-0.49980720406,gene-gene-assoc
group_816,group_8803,-0.49963324543,gene-gene-assoc
group_816,group_8779,-0.49980720406,gene-gene-assoc
group_816,group_8778,-0.49980720406,gene-gene-assoc
group_816,group_8777,-0.49980720406,gene-gene-assoc
group_816,group_8758,-0.49980720406,gene-gene-assoc
group_816,group_8227,-0.49980720406,gene-gene-assoc
group_816,group_7862,-0.49980720406,gene-gene-assoc
group_816,group_7299,-0.49980720406,gene-gene-assoc
group_816,group_6801,-0.49980720406,gene-gene-assoc
group_816,group_6338,-0.49980720406,gene-gene-assoc
group_816,group_4827,-0.49980720406,gene-gene-assoc
group_816,group_2672,-0.4994837068,gene-gene-assoc
group_816,group_2198,-0.49980720406,gene-gene-assoc
group_816,group_968,-0.4994837068,gene-gene-assoc
group_816,group_13696,-0.49980720406,gene-gene-assoc
group_816,group_13551,-0.49980720406,gene-gene-assoc
group_816,group_13549,-0.49980720406,gene-gene-assoc
group_816,group_13529,-0.49980720406,gene-gene-assoc
group_816,group_13528,-0.49980720406,gene-gene-assoc
group_816,group_12499,-0.49980720406,gene-gene-assoc
group_816,group_12498,-0.49980720406,gene-gene-assoc
group_816,group_12064,-0.4994837068,gene-gene-assoc
group_816,group_9019,-0.49980720406,gene-gene-assoc
group_816,group_9018,-0.49980720406,gene-gene-assoc
group_816,group_9017,-0.49980720406,gene-gene-assoc
group_816,group_9015,-0.49980720406,gene-gene-assoc
group_816,group_9012,-0.49980720406,gene-gene-assoc
group_816,group_8782,-0.49980720406,gene-gene-assoc
group_816,group_8781,-0.49980720406,gene-gene-assoc
group_816,group_8776,-0.49980720406,gene-gene-assoc
group_816,group_8770,-0.49980720406,gene-gene-assoc
group_816,group_8768,-0.49980720406,gene-gene-assoc
group_816,group_8767,-0.49980720406,gene-gene-assoc
group_816,group_8766,-0.49980720406,gene-gene-assoc
group_816,group_8764,-0.49980720406,gene-gene-assoc
group_816,group_8762,-0.49980720406,gene-gene-assoc
group_816,group_6131,-0.49980720406,gene-gene-assoc
group_816,group_4180,-0.49980720406,gene-gene-assoc
group_13743,group_7087,-0.462862015,gene-gene-assoc
group_13743,group_7086,-0.462862015,gene-gene-assoc
group_13743,fecB,-0.462862015,gene-gene-assoc
group_13743,fecD,-0.462862015,gene-gene-assoc
group_13743,group_4247,-0.462862015,gene-gene-assoc
group_13743,group_7737,-0.462862015,gene-gene-assoc
group_13743,group_6189,-0.462862015,gene-gene-assoc
group_13743,group_9893,-0.462862015,gene-gene-assoc
group_13743,group_9760,-0.462862015,gene-gene-assoc
group_13743,group_9901,-0.462862015,gene-gene-assoc
group_13743,group_4558,-0.462862015,gene-gene-assoc
group_13743,group_11991,-0.481589217,gene-gene-assoc
group_13743,group_12004,-0.4959417204,gene-gene-assoc
group_13743,group_10746,-0.462862015,gene-gene-assoc
group_13743,group_10665,-0.462862015,gene-gene-assoc
group_13743,traD,-0.4959417204,gene-gene-assoc
group_13743,group_10756,-0.49963324543,gene-gene-assoc
group_13743,trbC,-0.49963324543,gene-gene-assoc
group_13743,group_8996,-0.49963324543,gene-gene-assoc
group_13743,traA,-0.49963324543,gene-gene-assoc
group_13743,traK,-0.49963324543,gene-gene-assoc
group_13743,group_8580,-0.49963324543,gene-gene-assoc
group_13743,group_12144,-0.49963324543,gene-gene-assoc
group_13743,traN,-0.49963324543,gene-gene-assoc
group_13743,group_9958,-0.49963324543,gene-gene-assoc
group_13743,traL,-0.49963324543,gene-gene-assoc
group_13743,traE,-0.49963324543,gene-gene-assoc
group_13743,traV,-0.49963324543,gene-gene-assoc
group_13743,group_10615,-0.49963324543,gene-gene-assoc
group_13743,group_8819,-0.49963324543,gene-gene-assoc
group_13743,traW,-0.49963324543,gene-gene-assoc
group_13743,traC,-0.49963324543,gene-gene-assoc
group_13743,group_12108,-0.497756516,gene-gene-assoc
group_13743,group_12393,-0.4994837068,gene-gene-assoc
group_13743,group_12801,-0.49963324543,gene-gene-assoc
group_13743,group_11367,-0.4990161844,gene-gene-assoc
group_13743,group_12802,-0.49963324543,gene-gene-assoc
group_13743,group_13759,-0.4990161844,gene-gene-assoc
group_13743,group_12807,-0.49963324543,gene-gene-assoc
group_13743,group_12806,-0.49963324543,gene-gene-assoc
group_13743,group_10923,-0.4990161844,gene-gene-assoc
group_13743,group_10866,-0.4990161844,gene-gene-assoc
group_13743,trbB,-0.49963324543,gene-gene-assoc
group_13743,group_8820,-0.4990161844,gene-gene-assoc
group_13743,group_12092,-0.4990161844,gene-gene-assoc
group_13743,group_15793,-0.49963324543,gene-gene-assoc
group_13743,group_14695,-0.4990161844,gene-gene-assoc
group_13743,group_13231,-0.49963324543,gene-gene-assoc
group_13743,group_12797,-0.49963324543,gene-gene-assoc
group_13743,group_12792,-0.49980720406,gene-gene-assoc
group_13743,group_11970,-0.4990161844,gene-gene-assoc
group_13743,group_11147,-0.4990161844,gene-gene-assoc
group_13743,group_11145,-0.4990161844,gene-gene-assoc
group_13743,group_11096,-0.49980720406,gene-gene-assoc
group_13743,group_10030,-0.49980720406,gene-gene-assoc
group_13743,group_9491,-0.49980720406,gene-gene-assoc
group_13743,group_9181,-0.49963324543,gene-gene-assoc
group_13743,group_8803,-0.49980720406,gene-gene-assoc
group_13743,group_8779,-0.49980720406,gene-gene-assoc
group_13743,group_8778,-0.49980720406,gene-gene-assoc
group_13743,group_8777,-0.49980720406,gene-gene-assoc
group_13743,group_8758,-0.49980720406,gene-gene-assoc
group_13743,group_8227,-0.49963324543,gene-gene-assoc
group_13743,group_7862,-0.49963324543,gene-gene-assoc
group_13743,group_7299,-0.49963324543,gene-gene-assoc
group_13743,group_6801,-0.49980720406,gene-gene-assoc
group_13743,group_6338,-0.49963324543,gene-gene-assoc
group_13743,group_4827,-0.49963324543,gene-gene-assoc
group_13743,group_2672,-0.4990161844,gene-gene-assoc
group_13743,group_2198,-0.49963324543,gene-gene-assoc
group_13743,group_968,-0.4990161844,gene-gene-assoc
group_13743,group_13696,-0.49980720406,gene-gene-assoc
group_13743,group_13551,-0.49980720406,gene-gene-assoc
group_13743,group_13549,-0.49980720406,gene-gene-assoc
group_13743,group_13529,-0.49980720406,gene-gene-assoc
group_13743,group_13528,-0.49980720406,gene-gene-assoc
group_13743,group_12499,-0.49980720406,gene-gene-assoc
group_13743,group_12498,-0.49980720406,gene-gene-assoc
group_13743,group_12064,-0.4990161844,gene-gene-assoc
group_13743,group_9019,-0.49980720406,gene-gene-assoc
group_13743,group_9018,-0.49980720406,gene-gene-assoc
group_13743,group_9017,-0.49980720406,gene-gene-assoc
group_13743,group_9015,-0.49980720406,gene-gene-assoc
group_13743,group_9012,-0.49980720406,gene-gene-assoc
group_13743,group_8782,-0.49980720406,gene-gene-assoc
group_13743,group_8781,-0.49980720406,gene-gene-assoc
group_13743,group_8776,-0.49980720406,gene-gene-assoc
group_13743,group_8770,-0.49980720406,gene-gene-assoc
group_13743,group_8768,-0.49980720406,gene-gene-assoc
group_13743,group_8767,-0.49980720406,gene-gene-assoc
group_13743,group_8766,-0.49980720406,gene-gene-assoc
group_13743,group_8764,-0.49980720406,gene-gene-assoc
group_13743,group_8762,-0.49980720406,gene-gene-assoc
group_13743,group_6131,-0.49980720406,gene-gene-assoc
group_13743,group_4180,-0.49980720406,gene-gene-assoc
group_13743,group_816,-0.49980720406,gene-gene-assoc
group_13544,group_7087,-0.462862015,gene-gene-assoc
group_13544,group_7086,-0.462862015,gene-gene-assoc
group_13544,fecB,-0.462862015,gene-gene-assoc
group_13544,fecD,-0.462862015,gene-gene-assoc
group_13544,group_4247,-0.462862015,gene-gene-assoc
group_13544,group_7737,-0.462862015,gene-gene-assoc
group_13544,group_6189,-0.462862015,gene-gene-assoc
group_13544,group_9893,-0.462862015,gene-gene-assoc
group_13544,group_9760,-0.462862015,gene-gene-assoc
group_13544,group_9901,-0.462862015,gene-gene-assoc
group_13544,group_4558,-0.462862015,gene-gene-assoc
group_13544,group_11991,-0.491180628,gene-gene-assoc
group_13544,group_12004,-0.497756516,gene-gene-assoc
group_13544,group_10746,-0.462862015,gene-gene-assoc
group_13544,group_10665,-0.462862015,gene-gene-assoc
group_13544,traD,-0.497756516,gene-gene-assoc
group_13544,group_10756,-0.49980720406,gene-gene-assoc
group_13544,trbC,-0.49980720406,gene-gene-assoc
group_13544,group_8996,-0.49980720406,gene-gene-assoc
group_13544,traA,-0.49980720406,gene-gene-assoc
group_13544,traK,-0.49980720406,gene-gene-assoc
group_13544,group_8580,-0.49980720406,gene-gene-assoc
group_13544,group_12144,-0.49980720406,gene-gene-assoc
group_13544,traN,-0.49980720406,gene-gene-assoc
group_13544,group_9958,-0.49980720406,gene-gene-assoc
group_13544,traL,-0.49980720406,gene-gene-assoc
group_13544,traE,-0.49980720406,gene-gene-assoc
group_13544,traV,-0.49980720406,gene-gene-assoc
group_13544,group_10615,-0.49980720406,gene-gene-assoc
group_13544,group_8819,-0.49980720406,gene-gene-assoc
group_13544,traW,-0.49980720406,gene-gene-assoc
group_13544,traC,-0.49980720406,gene-gene-assoc
group_13544,group_12108,-0.4990161844,gene-gene-assoc
group_13544,group_12393,-0.4990161844,gene-gene-assoc
group_13544,group_12801,-0.49980720406,gene-gene-assoc
group_13544,group_11367,-0.4994837068,gene-gene-assoc
group_13544,group_12802,-0.49980720406,gene-gene-assoc
group_13544,group_13759,-0.4994837068,gene-gene-assoc
group_13544,group_12807,-0.49980720406,gene-gene-assoc
group_13544,group_12806,-0.49980720406,gene-gene-assoc
group_13544,group_10923,-0.49980720406,gene-gene-assoc
group_13544,group_10866,-0.49980720406,gene-gene-assoc
group_13544,trbB,-0.49980720406,gene-gene-assoc
group_13544,group_8820,-0.4994837068,gene-gene-assoc
group_13544,group_12092,-0.4994837068,gene-gene-assoc
group_13544,group_15793,-0.49980720406,gene-gene-assoc
group_13544,group_14695,-0.4994837068,gene-gene-assoc
group_13544,group_13231,-0.49980720406,gene-gene-assoc
group_13544,group_12797,-0.49980720406,gene-gene-assoc
group_13544,group_12792,-0.49980720406,gene-gene-assoc
group_13544,group_11970,-0.4994837068,gene-gene-assoc
group_13544,group_11147,-0.4994837068,gene-gene-assoc
group_13544,group_11145,-0.4994837068,gene-gene-assoc
group_13544,group_11096,-0.49980720406,gene-gene-assoc
group_13544,group_10030,-0.49980720406,gene-gene-assoc
group_13544,group_9491,-0.49980720406,gene-gene-assoc
group_13544,group_9181,-0.49980720406,gene-gene-assoc
group_13544,group_8803,-0.49963324543,gene-gene-assoc
group_13544,group_8779,-0.49980720406,gene-gene-assoc
group_13544,group_8778,-0.49980720406,gene-gene-assoc
group_13544,group_8777,-0.49980720406,gene-gene-assoc
group_13544,group_8758,-0.49980720406,gene-gene-assoc
group_13544,group_8227,-0.49980720406,gene-gene-assoc
group_13544,group_7862,-0.49980720406,gene-gene-assoc
group_13544,group_7299,-0.49980720406,gene-gene-assoc
group_13544,group_6801,-0.49980720406,gene-gene-assoc
group_13544,group_6338,-0.49980720406,gene-gene-assoc
group_13544,group_4827,-0.49980720406,gene-gene-assoc
group_13544,group_2672,-0.4994837068,gene-gene-assoc
group_13544,group_2198,-0.49980720406,gene-gene-assoc
group_13544,group_968,-0.4994837068,gene-gene-assoc
group_13544,group_13696,-0.49980720406,gene-gene-assoc
group_13544,group_13551,-0.49980720406,gene-gene-assoc
group_13544,group_13549,-0.49980720406,gene-gene-assoc
group_13544,group_13529,-0.49980720406,gene-gene-assoc
group_13544,group_13528,-0.49963324543,gene-gene-assoc
group_13544,group_12499,-0.49980720406,gene-gene-assoc
group_13544,group_12498,-0.49980720406,gene-gene-assoc
group_13544,group_12064,-0.49980720406,gene-gene-assoc
group_13544,group_9019,-0.49980720406,gene-gene-assoc
group_13544,group_9018,-0.49980720406,gene-gene-assoc
group_13544,group_9017,-0.49980720406,gene-gene-assoc
group_13544,group_9015,-0.49980720406,gene-gene-assoc
group_13544,group_9012,-0.49980720406,gene-gene-assoc
group_13544,group_8782,-0.49963324543,gene-gene-assoc
group_13544,group_8781,-0.49963324543,gene-gene-assoc
group_13544,group_8776,-0.49963324543,gene-gene-assoc
group_13544,group_8770,-0.49963324543,gene-gene-assoc
group_13544,group_8768,-0.49963324543,gene-gene-assoc
group_13544,group_8767,-0.49963324543,gene-gene-assoc
group_13544,group_8766,-0.49963324543,gene-gene-assoc
group_13544,group_8764,-0.49963324543,gene-gene-assoc
group_13544,group_8762,-0.49963324543,gene-gene-assoc
group_13544,group_6131,-0.49963324543,gene-gene-assoc
group_13544,group_4180,-0.49980720406,gene-gene-assoc
group_13544,group_816,-0.49980720406,gene-gene-assoc
group_13544,group_13743,-0.49963324543,gene-gene-assoc
group_12954,group_7087,-0.462862015,gene-gene-assoc
group_12954,group_7086,-0.462862015,gene-gene-assoc
group_12954,fecB,-0.462862015,gene-gene-assoc
group_12954,fecD,-0.462862015,gene-gene-assoc
group_12954,group_4247,-0.462862015,gene-gene-assoc
group_12954,group_7737,-0.462862015,gene-gene-assoc
group_12954,group_6189,-0.462862015,gene-gene-assoc
group_12954,group_9893,-0.462862015,gene-gene-assoc
group_12954,group_9760,-0.462862015,gene-gene-assoc
group_12954,group_9901,-0.462862015,gene-gene-assoc
group_12954,group_4558,-0.462862015,gene-gene-assoc
group_12954,group_11991,-0.491180628,gene-gene-assoc
group_12954,group_12004,-0.497756516,gene-gene-assoc
group_12954,group_10746,-0.462862015,gene-gene-assoc
group_12954,group_10665,-0.462862015,gene-gene-assoc
group_12954,traD,-0.497756516,gene-gene-assoc
group_12954,group_10756,-0.49980720406,gene-gene-assoc
group_12954,trbC,-0.49980720406,gene-gene-assoc
group_12954,group_8996,-0.49980720406,gene-gene-assoc
group_12954,traA,-0.49980720406,gene-gene-assoc
group_12954,traK,-0.49980720406,gene-gene-assoc
group_12954,group_8580,-0.49980720406,gene-gene-assoc
group_12954,group_12144,-0.49980720406,gene-gene-assoc
group_12954,traN,-0.49980720406,gene-gene-assoc
group_12954,group_9958,-0.49980720406,gene-gene-assoc
group_12954,traL,-0.49980720406,gene-gene-assoc
group_12954,traE,-0.49980720406,gene-gene-assoc
group_12954,traV,-0.49980720406,gene-gene-assoc
group_12954,group_10615,-0.49980720406,gene-gene-assoc
group_12954,group_8819,-0.49980720406,gene-gene-assoc
group_12954,traW,-0.49980720406,gene-gene-assoc
group_12954,traC,-0.49980720406,gene-gene-assoc
group_12954,group_12108,-0.4990161844,gene-gene-assoc
group_12954,group_12393,-0.4990161844,gene-gene-assoc
group_12954,group_12801,-0.49980720406,gene-gene-assoc
group_12954,group_11367,-0.4994837068,gene-gene-assoc
group_12954,group_12802,-0.49980720406,gene-gene-assoc
group_12954,group_13759,-0.4994837068,gene-gene-assoc
group_12954,group_12807,-0.49980720406,gene-gene-assoc
group_12954,group_12806,-0.49980720406,gene-gene-assoc
group_12954,group_10923,-0.49980720406,gene-gene-assoc
group_12954,group_10866,-0.49980720406,gene-gene-assoc
group_12954,trbB,-0.49980720406,gene-gene-assoc
group_12954,group_8820,-0.4994837068,gene-gene-assoc
group_12954,group_12092,-0.4994837068,gene-gene-assoc
group_12954,group_15793,-0.49980720406,gene-gene-assoc
group_12954,group_14695,-0.4994837068,gene-gene-assoc
group_12954,group_13231,-0.49980720406,gene-gene-assoc
group_12954,group_12797,-0.49980720406,gene-gene-assoc
group_12954,group_12792,-0.49980720406,gene-gene-assoc
group_12954,group_11970,-0.4994837068,gene-gene-assoc
group_12954,group_11147,-0.4994837068,gene-gene-assoc
group_12954,group_11145,-0.4994837068,gene-gene-assoc
group_12954,group_11096,-0.49980720406,gene-gene-assoc
group_12954,group_10030,-0.49980720406,gene-gene-assoc
group_12954,group_9491,-0.49980720406,gene-gene-assoc
group_12954,group_9181,-0.49980720406,gene-gene-assoc
group_12954,group_8803,-0.49963324543,gene-gene-assoc
group_12954,group_8779,-0.49980720406,gene-gene-assoc
group_12954,group_8778,-0.49980720406,gene-gene-assoc
group_12954,group_8777,-0.49980720406,gene-gene-assoc
group_12954,group_8758,-0.49980720406,gene-gene-assoc
group_12954,group_8227,-0.49980720406,gene-gene-assoc
group_12954,group_7862,-0.49980720406,gene-gene-assoc
group_12954,group_7299,-0.49980720406,gene-gene-assoc
group_12954,group_6801,-0.49980720406,gene-gene-assoc
group_12954,group_6338,-0.49980720406,gene-gene-assoc
group_12954,group_4827,-0.49980720406,gene-gene-assoc
group_12954,group_2672,-0.4994837068,gene-gene-assoc
group_12954,group_2198,-0.49980720406,gene-gene-assoc
group_12954,group_968,-0.4994837068,gene-gene-assoc
group_12954,group_13696,-0.49980720406,gene-gene-assoc
group_12954,group_13551,-0.49980720406,gene-gene-assoc
group_12954,group_13549,-0.49980720406,gene-gene-assoc
group_12954,group_13529,-0.49980720406,gene-gene-assoc
group_12954,group_13528,-0.49963324543,gene-gene-assoc
group_12954,group_12499,-0.49980720406,gene-gene-assoc
group_12954,group_12498,-0.49980720406,gene-gene-assoc
group_12954,group_12064,-0.49980720406,gene-gene-assoc
group_12954,group_9019,-0.49980720406,gene-gene-assoc
group_12954,group_9018,-0.49980720406,gene-gene-assoc
group_12954,group_9017,-0.49980720406,gene-gene-assoc
group_12954,group_9015,-0.49980720406,gene-gene-assoc
group_12954,group_9012,-0.49980720406,gene-gene-assoc
group_12954,group_8782,-0.49963324543,gene-gene-assoc
group_12954,group_8781,-0.49963324543,gene-gene-assoc
group_12954,group_8776,-0.49963324543,gene-gene-assoc
group_12954,group_8770,-0.49963324543,gene-gene-assoc
group_12954,group_8768,-0.49963324543,gene-gene-assoc
group_12954,group_8767,-0.49963324543,gene-gene-assoc
group_12954,group_8766,-0.49963324543,gene-gene-assoc
group_12954,group_8764,-0.49963324543,gene-gene-assoc
group_12954,group_8762,-0.49963324543,gene-gene-assoc
group_12954,group_6131,-0.49963324543,gene-gene-assoc
group_12954,group_4180,-0.49980720406,gene-gene-assoc
group_12954,group_816,-0.49980720406,gene-gene-assoc
group_12954,group_13743,-0.49963324543,gene-gene-assoc
group_12954,group_13544,-0.49980720406,gene-gene-assoc
group_12551,group_10439,-0.462862015,gene-gene-assoc
group_12551,group_9592,-0.481589217,gene-gene-assoc
group_12551,group_12770,-0.481589217,gene-gene-assoc
group_12551,group_10509,-0.497756516,gene-gene-assoc
group_11984,group_4607,-0.4994837068,gene-gene-assoc
group_11984,group_6213,-0.49980720406,gene-gene-assoc
group_11222,group_9846,-0.462862015,gene-gene-assoc
group_10148,group_7087,-0.462862015,gene-gene-assoc
group_10148,group_7086,-0.462862015,gene-gene-assoc
group_10148,fecB,-0.462862015,gene-gene-assoc
group_10148,fecD,-0.462862015,gene-gene-assoc
group_10148,group_4247,-0.462862015,gene-gene-assoc
group_10148,group_7737,-0.462862015,gene-gene-assoc
group_10148,group_6189,-0.462862015,gene-gene-assoc
group_10148,group_9893,-0.462862015,gene-gene-assoc
group_10148,group_9760,-0.462862015,gene-gene-assoc
group_10148,group_9901,-0.462862015,gene-gene-assoc
group_10148,group_4558,-0.462862015,gene-gene-assoc
group_10148,group_11991,-0.491180628,gene-gene-assoc
group_10148,group_12004,-0.497756516,gene-gene-assoc
group_10148,group_10746,-0.462862015,gene-gene-assoc
group_10148,group_10665,-0.462862015,gene-gene-assoc
group_10148,traD,-0.497756516,gene-gene-assoc
group_10148,group_10756,-0.49980720406,gene-gene-assoc
group_10148,trbC,-0.49980720406,gene-gene-assoc
group_10148,group_8996,-0.49980720406,gene-gene-assoc
group_10148,traA,-0.49980720406,gene-gene-assoc
group_10148,traK,-0.49980720406,gene-gene-assoc
group_10148,group_8580,-0.49980720406,gene-gene-assoc
group_10148,group_12144,-0.49980720406,gene-gene-assoc
group_10148,traN,-0.49980720406,gene-gene-assoc
group_10148,group_9958,-0.49980720406,gene-gene-assoc
group_10148,traL,-0.49980720406,gene-gene-assoc
group_10148,traE,-0.49980720406,gene-gene-assoc
group_10148,traV,-0.49980720406,gene-gene-assoc
group_10148,group_10615,-0.49980720406,gene-gene-assoc
group_10148,group_8819,-0.49980720406,gene-gene-assoc
group_10148,traW,-0.49980720406,gene-gene-assoc
group_10148,traC,-0.49980720406,gene-gene-assoc
group_10148,group_12108,-0.4990161844,gene-gene-assoc
group_10148,group_12393,-0.4990161844,gene-gene-assoc
group_10148,group_12801,-0.49980720406,gene-gene-assoc
group_10148,group_11367,-0.4994837068,gene-gene-assoc
group_10148,group_12802,-0.49980720406,gene-gene-assoc
group_10148,group_13759,-0.4994837068,gene-gene-assoc
group_10148,group_12807,-0.49980720406,gene-gene-assoc
group_10148,group_12806,-0.49980720406,gene-gene-assoc
group_10148,group_10923,-0.49980720406,gene-gene-assoc
group_10148,group_10866,-0.49980720406,gene-gene-assoc
group_10148,trbB,-0.49980720406,gene-gene-assoc
group_10148,group_8820,-0.4994837068,gene-gene-assoc
group_10148,group_12092,-0.4994837068,gene-gene-assoc
group_10148,group_15793,-0.49980720406,gene-gene-assoc
group_10148,group_14695,-0.4994837068,gene-gene-assoc
group_10148,group_13231,-0.49980720406,gene-gene-assoc
group_10148,group_12797,-0.49980720406,gene-gene-assoc
group_10148,group_12792,-0.49980720406,gene-gene-assoc
group_10148,group_11970,-0.4994837068,gene-gene-assoc
group_10148,group_11147,-0.4994837068,gene-gene-assoc
group_10148,group_11145,-0.4994837068,gene-gene-assoc
group_10148,group_11096,-0.49980720406,gene-gene-assoc
group_10148,group_10030,-0.49980720406,gene-gene-assoc
group_10148,group_9491,-0.49980720406,gene-gene-assoc
group_10148,group_9181,-0.49980720406,gene-gene-assoc
group_10148,group_8803,-0.49963324543,gene-gene-assoc
